mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	5/8	3/4	1	1	D.I{	D	I		I	I						{	M	0	0	0, 4, 1		0	0
3	2	1/2	1/2	3/4	1	1	viio64/IV	D	I		viio64/IV	vii	o	64		IV			o	0	0	-2, 4, 1		4	-2
4	3	0	0	3/4	1	1	IV6	D	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
4	3	1/8	1/8	3/4	1	1	ii	D	I		ii	ii							m	0	0	2, -1, 3		2	2
5	4	0	0	3/4	1	1	V	D	I		V	V							M	0	0	1, 5, 2		1	1
6	5	0	0	3/4	1	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
6	5	1/2	1/2	3/4	1	1	viio64/IV	D	I		viio64/IV	vii	o	64		IV			o	0	0	-2, 4, 1		4	-2
7	6	0	0	3/4	1	1	IV6	D	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
7	6	1/8	1/8	3/4	1	1	ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
8	7	0	0	3/4	1	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
8	7	1/2	1/2	3/4	1	1	V	D	I		V	V							M	0	0	1, 5, 2		1	1
9	8	0	0	3/4	1	1	I|PAC}	D	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
9	8	3/8	3/8	3/4	1	1	{	D	I									{		0	0				
10	9	0	0	3/4	1	1	V	D	I		V	V							M	0	0	1, 5, 2		1	1
11	10	0	0	3/4	1	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
12	11	0	0	3/4	1	1	V.ii	D	V		ii	ii							m	0	0	2, -1, 3		2	2
13	12	0	0	3/4	1	1	V	D	V		V	V							M	0	0	1, 5, 2		1	1
13	12	3/8	3/8	3/4	1	1	V(64)	D	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
14	13	3/8	3/8	3/4	1	1	V7	D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	14	3/8	3/8	3/4	1	1	I	D	V		I	I							M	0	0	0, 4, 1		0	0
17	16	0	0	3/4	1	1	vi	D	V		vi	vi							m	0	0	3, 0, 4		3	3
18	17	0	0	3/4	1	1	IV	D	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
19	18	0	0	3/4	1	1	ii	D	V		ii	ii							m	0	0	2, -1, 3		2	2
20	19	0	0	3/4	1	1	V	D	V		V	V							M	0	0	1, 5, 2		1	1
21	20	0	0	3/4	1	1	I	D	V		I	I							M	0	0	0, 4, 1		0	0
22	21	0	0	3/4	1	1	vi	D	V		vi	vi							m	0	0	3, 0, 4		3	3
23	22	0	0	3/4	1	1	I6	D	V		I6	I		6					M	0	0	4, 1, 0		0	4
24	23	0	0	3/4	1	1	ii	D	V		ii	ii							m	0	0	2, -1, 3		2	2
24	23	3/8	3/8	3/4	1	1	V	D	V		V	V							M	0	0	1, 5, 2		1	1
25	24	3/8	3/8	3/4	1	1	I	D	V		I	I							M	0	0	0, 4, 1		0	0
26	25	3/8	3/8	3/4	1	1	IV	D	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
27	26	0	0	3/4	1	1	V	D	V		V	V							M	0	0	1, 5, 2		1	1
28	27	0	0	3/4	1	1	I	D	V		I	I							M	0	0	0, 4, 1		0	0
28	27	1/2	1/2	3/4	1	1	viio64	D	V		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
29	28	0	0	3/4	1	1	I|PAC}	D	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
29	28	5/8	5/8	3/4	1	1	{	D	V									{		0	0				
32	31	0	0	3/4	1	1	I.I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
32	31	1/4	1/4	3/4	1	1	viio6(2)	D	I		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
32	31	1/2	1/2	3/4	1	1	viio	D	I		viio	vii	o						o	0	0	5, 2, -1		5	5
33	32	0	0	3/4	1	1	I|IAC}	D	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
