mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	1/8	1/8	2/4	1	1	.a.V{		a	i		V	V						{	M	1	1	1, 5, 2		1	1
2	2	0	0	2/4	1	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
2	2	1/4	1/4	2/4	1	1	#viio6		a	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
3	3	0	0	2/4	1	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
4	4	0	0	2/4	1	1	v		a	i		v	v							m	1	1	1, -2, 2		1	1
4	4	1/4	1/4	2/4	1	1	viio6(2)/V		a	i		viio6(2)/V	vii	o	6	2	V			o	1	1	3, 0, 1		6	3
4	4	3/8	3/8	2/4	1	1	viio6/V		a	i		viio6/V	vii	o	6		V			o	1	1	3, 0, 6		6	3
5	5	0	0	2/4	1	1	V6		a	i		V6	V		6					M	1	1	5, 2, 1		1	5
5	5	1/4	1/4	2/4	1	1	v6		a	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
6	6	0	0	2/4	1	1	IV6		a	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
6	6	1/4	1/4	2/4	1	1	iv6		a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
7	7	0	0	2/4	1	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
7	7	1/4	1/4	2/4	1	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
7	7	3/8	3/8	2/4	1	1	iio/v	#viio6/v	a	i		iio/v	ii	o			v			o	1	1	3, 0, -3		3	3
8	8	0	0	2/4	1	1	v6		a	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
8	8	1/4	1/4	2/4	1	1	V65/v		a	i		V65/v	V		65		v			Mm7	1	1	6, 3, 0, 2		2	6
9	9	0	0	2/4	1	1	v		a	i		v	v							m	1	1	1, -2, 2		1	1
10	10	0	0	2/4	1	1	V7/iv		a	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
11	11	0	0	2/4	1	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
12	12	0	0	2/4	1	1	V7/III		a	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
13	13	0	0	2/4	1	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
