mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	0.5	-3	3/2	1/8	11/8		1			firstMeasure	2
2	1	1/2	6.0	-3	3/2	3/2	0						3
3	2	13/2	6.0	-3	3/2	3/2	0						4
4	3	25/2	6.0	-3	3/2	3/2	0						5
5	4	37/2	6.0	-3	3/2	3/2	0						6
6	5	49/2	6.0	-3	3/2	3/2	0						7
7	6	61/2	6.0	-3	3/2	3/2	0						8
8	7	73/2	6.0	-3	3/2	3/2	0						9
9	8	85/2	6.0	-3	3/2	3/2	0						10
10	9	97/2	6.0	-3	3/2	3/2	0						11
11	10	109/2	6.0	-3	3/2	3/2	0						12
12	11	121/2	6.0	-3	3/2	3/2	0						13
13	12	133/2	6.0	-3	3/2	3/2	0			end-start-repeat			14
14	13	145/2	6.0	-3	3/2	3/2	0						15
15	14	157/2	6.0	-3	3/2	3/2	0						16
16	15	169/2	6.0	-3	3/2	3/2	0						17
17	16	181/2	6.0	-3	3/2	3/2	0						18
18	17	193/2	6.0	-3	3/2	3/2	0						19
19	18	205/2	6.0	-3	3/2	3/2	0						20
20	19	217/2	6.0	-3	3/2	3/2	0						21
21	20	229/2	6.0	-3	3/2	3/2	0						22
22	21	241/2	6.0	-3	3/2	3/2	0						23
23	22	253/2	6.0	-3	3/2	3/2	0						24
24	23	265/2	6.0	-3	3/2	3/2	0						25
25	24	277/2	5.5	-3	3/2	11/8	0					end	1, -1
